Zip Code,Lat,Lng
69133,41.2,-103.5
69134,40.9,-101.3
69135,42.4,-100.3
69138,41.0,-100.2
69140,40.9,-101.8
69141,41.3,-103.0
69142,42.0,-100.4
69143,41.2,-101.0
69144,41.3,-101.6
69145,41.2,-103.7
69146,41.32,-101.8
69147,41.5,-101.9
69148,41.6,-102.6
69149,41.2,-102.7
69150,40.9,-101.6
69151,41.0,-100.5
69152,41.9,-101.1
69153,41.1,-101.6
69154,41.6,-102.4
69155,41.2,-101.4
69156,41.2,-103.3
69157,41.9,-100.1
69161,41.9,-100.8
69162,41.1,-103.1
69163,41.5,-100.5
69165,41.2,-101.2
69166,42.0,-100.5
69167,41.6,-101.1
69168,40.8,-101.9
69169,40.8,-101.1
69170,40.8,-100.8
69171,40.963,-100.067
69201,42.5,-100.8
69210,42.4,-99.9
69211,42.8,-101.4
69212,42.9,-100.9
69214,42.5,-100.0
69216,42.938,-100.956
69217,42.6,-99.8
69218,42.5,-101.6
69219,42.8,-101.0
69220,42.9,-100.4
69221,42.7,-100.3
69301,42.2,-103.1
69331,41.9,-103.1
69333,41.9,-102.0
69334,41.8,-103.3
69335,42.1,-102.1
69336,41.7,-103.0
69337,42.8,-103.0
69339,42.7,-103.4
69340,42.2,-102.2
69341,41.8,-103.7
69343,42.7,-102.3
69345,41.5,-103.7
69346,42.5,-103.7
69347,42.6,-102.7
69348,42.3,-103.3
69350,41.9,-101.8
69351,42.2,-102.4
69352,41.8,-103.9
69353,41.7,-103.3
69354,42.5,-103.2
69355,41.782,-103.517
69356,41.9,-103.5
69357,42.0,-103.8
69358,42.0,-104.0
69360,42.7,-102.5
69361,42.0,-103.7
69365,42.996,-102.555
69366,41.9,-101.6
69367,42.8,-103.3
70001,29.98,-90.16
70002,30.01,-90.16
70003,30.0,-90.21
70005,30.0,-90.13
70006,30.01,-90.19
70030,29.9,-90.5
70031,29.94,-90.3
70032,29.97,-89.99
70036,29.7,-90.15
70037,29.7,-89.9
70038,29.344,-89.421
70039,29.89,-90.39
70040,29.6,-89.7
70041,29.4,-89.5
70043,29.96,-89.95
70047,30.01,-90.36
70049,30.0,-90.58
70050,29.387,-89.597
70051,30.06,-90.62
70052,30.1,-90.72
70053,29.91,-90.05
70056,29.89,-90.03
70057,29.97,-90.46
70058,29.87,-90.06
70062,29.99,-90.25
70065,30.03,-90.23
70067,29.6,-90.1
70068,30.1,-90.5
70070,29.8,-90.3
70071,30.05,-90.7
70072,29.83,-90.15
70075,29.93,-89.92
70076,30.06,-90.65
70079,30.0,-90.42
70080,29.88,-90.43
70082,29.56,-89.77
70083,29.5,-89.8
70084,30.06,-90.57
70085,29.9,-89.4
70086,30.03,-90.88
70087,29.97,-90.32
70090,30.0,-90.7
70091,29.3,-89.4
70092,29.93,-89.88
70094,29.92,-90.2
70112,29.96,-90.08
70113,29.94,-90.08
70114,29.93,-90.03
70115,29.93,-90.1
70116,29.97,-90.07
70117,29.97,-90.03
70118,29.95,-90.12
70119,29.97,-90.09
70121,29.96,-90.16
70122,30.01,-90.07
70123,29.95,-90.21
70124,30.0,-90.1
70125,29.95,-90.1
70126,30.06,-89.97
70127,30.03,-89.97
70128,30.09,-89.92
70129,30.1,-89.8
70130,29.94,-90.1
70131,29.91,-89.96
70139,29.9502,-90.0711
70163,29.9501,-90.0756
70301,29.8,-90.7
70339,29.9,-91.3
70340,29.8,-91.2
70341,30.03,-91.06
70342,29.69,-91.24
70343,29.55,-90.59
70344,29.3,-90.6
70345,29.5,-90.3
70346,30.13,-91.01
70352,29.696,-90.949
70353,29.36,-90.7
70354,29.42,-90.25
70355,29.7,-90.4
70356,29.6,-91.0
70357,29.3,-90.2
70358,29.4,-90.0
70359,29.7,-90.73
70360,29.61,-90.8
70363,29.5,-90.7
70364,29.63,-90.68
70372,29.83,-90.98
70373,29.5,-90.4
70374,29.62,-90.49
70375,29.7,-90.53
70377,29.4,-90.5
70380,29.7,-91.1
70390,29.9,-91.0
70391,29.9,-91.0
70392,29.6,-91.3
70393,29.995,-91.024
70394,29.7,-90.6
70395,29.7,-90.87
70397,29.3,-90.9
70401,30.5,-90.5
70402,30.513,-90.471
70403,30.5,-90.5
70420,30.5,-90.0
70422,30.7,-90.5
70426,30.9,-89.9
70427,30.8,-89.9
70431,30.6,-90.0
70433,30.48,-90.1
70435,30.6,-90.1
70436,30.82,-90.54
70437,30.6,-90.2
70438,30.8,-90.1
70441,30.9,-90.7
70442,30.7,-90.34
70443,30.6,-90.5
70444,30.9,-90.5
70445,30.3,-89.9
70446,30.6,-90.4
70447,30.42,-90.19
70448,30.37,-90.04
70449,30.2,-90.7
70450,30.92,-90.27
70451,30.56,-90.49
70452,30.5,-89.7
70453,30.7,-90.77
70454,30.4,-90.4
70455,30.52,-90.32
70456,30.79,-90.51
70458,30.27,-89.8
70460,30.33,-89.83
70461,30.3,-89.7
70462,30.4,-90.6
70463,30.8,-89.9
70464,30.5,-90.0
70465,30.875,-90.51
70466,30.56,-90.49
70471,30.4,-90.1
70501,30.24,-91.99
70503,30.17,-92.06
70506,30.19,-92.08
70507,30.28,-92.03
70508,30.16,-92.03
70510,29.9,-92.3
70512,30.4,-91.9
70513,29.909,-91.907
70514,29.86,-91.57
70515,30.4,-92.6
70516,30.37,-92.3
70517,30.3,-91.8
70518,30.12,-91.92
70519,30.3,-91.6
70520,30.34,-92.04
70523,29.883,-91.525
70524,30.572,-92.323
70525,30.4,-92.2
70526,30.2,-92.4
70528,29.94,-91.99
70529,30.19,-92.18
70531,30.23,-92.52
70532,30.5,-92.7
70533,29.9,-92.0
70534,30.1,-92.5
70535,30.5,-92.4
70537,30.26,-92.57
70538,29.7,-91.7
70541,30.42,-92.05
70542,30.0,-92.6
70543,30.3,-92.5
70544,29.9,-91.5
70546,30.3,-92.7
70548,29.8,-92.3
70549,30.1,-92.8
70550,30.518,-92.184
70552,30.06,-91.68
70554,30.7,-92.5
70555,30.08,-92.15
70556,30.19,-92.58
70558,30.104,-92.077
70559,30.1,-92.5
70560,29.9,-91.9
70563,30.0,-91.7
70570,30.5,-92.1
70575,29.949,-92.159
70576,30.782,-92.423
70577,30.6,-91.9
70578,30.2,-92.3
70580,30.6,-92.5
70581,30.26,-92.73
70582,30.2,-91.6
70583,30.25,-92.12
70584,30.39,-92.1
70585,30.8,-92.4
70586,30.7,-92.4
70589,30.7,-92.0
70591,30.2,-92.8
70592,30.08,-92.01
70601,30.24,-93.23
70605,30.13,-93.27
70607,30.0,-93.2
70611,30.3,-93.2
70615,30.25,-93.11
70630,30.0,-93.0
70631,29.9,-93.5
70632,29.8,-92.9
70633,30.4,-93.4
70634,30.8,-93.2
70637,30.7,-93.0
70638,30.87,-92.8
70639,31.0,-93.5
70640,30.363,-92.916
70643,29.8,-92.9
70644,30.806,-92.94
70645,29.9,-93.6
70646,30.11,-92.93
70647,30.3,-93.0
70648,30.5,-92.9
70650,30.239,-92.924
70651,30.51,-92.93
70652,30.6,-93.2
70653,30.7,-93.6
70654,30.7,-92.8
70655,30.6,-92.7
70656,30.9,-92.9
70657,30.5,-93.2
70658,30.52,-93.01
70659,30.924,-93.283
70660,30.6,-93.5
70661,30.4,-93.6
70662,30.8,-92.99
70663,30.3,-93.4
70665,30.1,-93.5
70668,30.2,-93.6
70669,30.25,-93.26
70706,30.6,-90.9
70710,30.35,-91.28
70711,30.52,-90.61
70712,30.9585,-91.5928
70714,30.59,-91.13
70715,30.8,-91.7
70719,30.38,-91.27
70721,30.21,-91.1
70722,30.8,-90.9
70723,30.05,-90.85
70725,30.14,-90.97
70726,30.4,-90.9
70729,30.59,-91.34
70730,30.82,-91.12
70732,30.6,-91.7
70733,30.31,-90.8
70734,30.2,-91.01
70736,30.63,-91.34
70737,30.22,-90.94
70739,30.6,-91.0
70740,30.3,-91.4
70743,30.03,-90.77
70744,30.5,-90.6
70747,30.8,-91.7
70748,30.8,-91.2
70749,30.65,-91.41
70750,30.5,-91.8
70752,30.58,-91.4
70753,30.96,-91.72
70754,30.4,-90.8
70755,30.6,-91.54
70756,30.54,-91.61
70757,30.4,-91.6
70759,30.8,-91.6
70760,30.7,-91.5
70761,31.0,-91.0
70762,30.59,-91.47
70763,30.07,-90.79
70764,30.2,-91.4
70767,30.5,-91.3
70769,30.3,-90.9
70770,30.64,-90.99
70772,30.45,-91.45
70773,30.61,-91.36
70774,30.24,-90.79
70775,30.9,-91.4
70776,30.27,-91.08
70777,30.7,-91.1
70778,30.2,-90.8
70780,30.28,-91.17
70782,30.928,-91.553
70783,30.69,-91.4
70785,30.5,-90.8
70787,30.9,-91.5
70788,30.1,-91.2
70789,30.92,-91.06
70791,30.6,-91.1
70801,30.449,-91.188
70802,30.43,-91.18
70803,30.41,-91.19
70805,30.49,-91.15
70806,30.45,-91.12
70807,30.55,-91.21
70808,30.43,-91.16
70809,30.39,-91.06
70810,30.35,-91.07
70811,30.53,-91.11
70812,30.5,-91.11
70814,30.49,-91.07
70815,30.45,-91.07
70816,30.43,-91.02
70817,30.38,-90.97
70818,30.55,-91.06
70819,30.47,-91.01
70820,30.39,-91.18
70836,30.391,-91.086
71001,32.6,-92.9
71003,32.6,-93.0
71004,32.76,-93.86
71006,32.7,-93.6
71007,32.38,-94.0
71008,32.3,-92.9
71016,32.3,-93.1
71018,32.8,-93.5
71019,32.0,-93.4
71021,32.93,-93.44
71023,32.48,-93.4
71024,32.5,-93.2
71027,32.3,-93.7
71028,32.5,-93.1
71029,32.85,-93.82
71030,32.19,-93.79
71031,32.0,-92.9
71032,32.1,-93.8
71033,32.43,-93.98
71034,32.174,-93.31
71037,32.6,-93.5
71038,32.9,-93.0
71039,32.43,-93.29
71040,32.8,-93.0
71043,32.89,-93.88
71044,32.96,-93.89
71045,32.33,-93.17
71046,32.2,-93.9
71047,32.3,-93.9
71048,32.84,-92.85
71049,32.0,-94.0
71051,32.3,-93.5
71052,32.0,-93.7
71055,32.7,-93.3
71060,32.6,-94.0
71061,32.77,-93.98
71063,31.9,-93.5
71064,32.9,-93.7
71065,31.79,-93.52
71067,32.6,-93.5
71068,32.3,-93.3
71069,32.97,-93.97
71070,32.1,-93.0
71071,32.92,-93.45
71072,32.9,-93.3
71073,32.53,-93.32
71075,32.98,-93.46
71078,32.28,-93.8
71079,32.93,-92.83
71082,32.8,-93.9
71101,32.51,-93.74
71103,32.49,-93.78
71104,32.49,-93.73
71105,32.45,-93.71
71106,32.39,-93.73
71107,32.6,-93.9
71108,32.46,-93.76
71109,32.49,-93.79
71110,32.5,-93.68
71111,32.58,-93.69
71112,32.46,-93.64
71115,32.4,-93.7
71118,32.39,-93.81
71119,32.5,-93.9
71129,32.4,-93.9
71201,32.53,-92.11
71202,32.4,-92.0
71203,32.6,-92.0
71209,32.53,-92.074
71219,32.32,-91.69
71220,32.8,-91.9
71222,32.8,-92.7
71223,32.9,-91.68
71225,32.49,-92.33
71226,32.3,-92.4
71227,32.5,-92.5
71229,32.6,-91.9
71232,32.4,-91.5
71233,32.34,-90.91
71234,32.6,-92.3
71235,32.7,-92.7
71237,32.6,-91.5
71238,32.4,-92.4
71241,32.8,-92.3
71243,31.97,-91.81
71245,32.52,-92.71
71247,32.27,-92.73
71250,32.9,-91.6
71251,32.2,-92.7
71253,32.9,-91.4
71254,32.8,-91.2
71256,32.95,-92.7
71259,32.3,-91.9
71260,32.9,-92.3
71261,32.8,-91.7
71263,32.9,-91.4
71264,32.6,-91.8
71266,32.7,-91.5
71268,32.4,-92.7
71269,32.5,-91.8
71270,32.5,-92.6
71272,32.5,-92.6
71275,32.5,-92.8
71276,32.6,-91.2
71277,32.9,-92.6
71279,32.4,-91.8
71280,32.72,-92.09
71282,32.3,-91.2
71286,32.7,-91.2
71291,32.6,-92.2
71292,32.4,-92.2
71295,32.1,-91.7
71301,31.26,-92.47
71302,31.2,-92.4
71303,31.28,-92.53
71316,31.26,-91.78
71322,30.9,-92.2
71323,31.26,-92.21
71325,31.04,-92.31
71326,31.8,-91.6
71327,30.96,-92.05
71328,31.4,-92.2
71331,31.3,-92.1
71333,30.91,-92.06
71334,31.7,-91.5
71336,32.0,-91.6
71339,31.028,-91.936
71340,31.8,-91.9
71341,31.06,-92.17
71342,31.6,-92.2
71343,31.5,-91.9
71345,30.728,-91.973
71346,31.1,-92.4
71350,31.07,-92.05
71351,31.2,-92.0
71353,30.7,-91.8
71354,31.2,-91.7
71355,31.1,-91.8
71356,30.83,-92.04
71357,32.0,-91.3
71358,30.7,-91.9
71360,31.3,-92.4
71362,30.9,-92.0
71366,31.9,-91.4
71367,30.9,-92.3
71368,31.9,-91.67
71369,30.9,-91.9
71371,31.7,-92.3
71373,31.3,-91.5
71375,31.81,-91.42
71377,31.5,-91.9
71378,31.95,-91.71
71401,31.77,-91.98
71403,31.2,-93.4
71404,31.8,-92.7
71405,31.41,-92.41
71406,31.73,-93.52
71407,31.51,-92.49
71409,31.3,-92.7
71410,31.967,-92.768
71411,31.9,-93.1
71414,31.7,-93.1
71416,31.5,-92.9
71417,31.5,-92.6
71418,32.1,-92.1
71419,31.8,-93.7
71422,32.1,-92.6
71423,31.6,-92.6
71424,31.18,-92.67
71425,31.9,-91.9
71426,31.49,-93.47
71427,31.38,-92.89
71429,31.4,-93.4
71430,31.1,-92.5
71432,31.7,-92.5
71433,31.0,-92.6
71435,32.1,-92.2
71438,31.1,-92.8
71439,31.34,-93.36
71441,32.0,-92.2
71446,31.1,-93.2
71447,31.4,-92.8
71449,31.5,-93.5
71450,31.8,-93.4
71452,31.62,-92.97
71454,31.7,-92.9
71455,31.38,-92.94
71456,31.61,-92.97
71457,31.7,-93.1
71459,31.08,-93.19
71461,31.11,-93.28
71462,31.65,-93.71
71463,30.8,-92.7
71465,31.9,-92.2
71466,31.22,-92.75
71467,31.6,-92.4
71468,31.5,-93.1
71469,31.7,-93.2
71472,31.2,-92.79
71473,32.0,-92.4
71474,31.1,-93.2
71479,31.85,-92.36
71480,31.87,-92.3
71483,31.9,-92.7
71485,31.16,-92.54
71486,31.6,-93.6
71601,34.2,-91.9
71602,34.3,-92.1
71603,34.1,-92.1
71630,33.64,-91.21
71631,33.5,-92.3
71635,33.1,-92.0
71638,33.5,-91.4
71639,33.8,-91.4
71640,33.2,-91.3
71642,33.4,-91.9
71643,34.0,-91.5
71644,34.1,-91.7
71646,33.2,-91.8
71647,33.4,-92.1
71651,33.3,-92.2
71652,33.9,-92.3
71653,33.4,-91.3
71654,33.6,-91.3
71655,33.6,-91.8
71658,33.3,-91.6
71659,34.143,-91.789
71660,33.8,-92.2
71661,33.1,-91.6
71662,33.83,-91.5
71663,33.2,-91.4
71665,33.9,-92.2
71666,33.7,-91.1
71667,33.9,-91.8
71670,33.8,-91.4
71671,33.6,-92.2
71674,33.9,-91.3
71675,33.6,-91.9
71676,33.1,-91.6
71677,33.76,-91.47
71701,33.6,-92.9
71711,33.6,-92.9
71720,33.7,-92.6
71722,33.66,-93.14
71724,33.33,-92.54
71725,34.0,-92.6
71726,33.7,-93.0
71730,33.2,-92.6
71740,33.1,-93.2
71742,33.8,-92.5
71743,33.9,-93.1
71744,33.5,-92.5
71745,33.5,-92.4
71747,33.1,-92.2
71749,33.1,-92.8
71751,33.4,-92.7
71752,33.38,-93.18
71753,33.2,-93.2
71758,33.31,-92.91
71759,33.2,-92.6
71762,33.3,-92.8
71763,33.9,-92.8
71764,33.4,-93.0
71765,33.1,-92.3
71766,33.74,-92.51
71770,33.4,-93.3
71772,33.9,-93.1
71801,33.7,-93.7
71820,33.771,-94.261
71822,33.7,-94.1
71823,33.9,-94.1
71825,33.88,-93.54
71826,33.1,-93.7
71827,33.4,-93.4
71832,34.0,-94.3
71833,34.1,-94.0
71834,33.1,-93.9
71835,33.7,-93.5
71836,33.7,-94.3
71837,33.2,-93.9
71838,33.7,-93.8
71839,33.3,-93.7
71841,34.2,-94.3
71842,33.9,-94.3
71845,33.3,-93.6
71846,33.9,-94.1
71847,33.9,-93.6
71851,33.9,-93.9
71852,34.0,-93.8
71853,33.6,-93.9
71854,33.4,-93.9
71855,33.85,-93.73
71857,33.8,-93.3
71858,33.6,-93.3
71859,33.71,-93.9
71860,33.3,-93.5
71861,33.1,-93.5
71862,33.76,-93.72
71865,33.75,-94.1
71866,33.88,-94.39
71901,34.5,-92.9
71909,34.6,-93.0
71913,34.5,-93.1
71921,34.3,-93.4
71922,34.037,-93.417
71923,34.1,-93.1
71929,34.3,-93.2
71933,34.4,-93.34
71935,34.4,-93.7
71937,34.4,-94.4
71940,34.1,-93.5
71941,34.2,-93.0
71943,34.4,-93.6
71944,34.2,-94.4
71945,34.5,-94.3
71949,34.7,-93.2
71950,34.26,-93.74
71952,34.3,-93.85
71953,34.6,-94.2
71956,34.59,-93.15
71957,34.6,-93.6
71958,34.1,-93.6
71959,34.2,-93.9
71960,34.5,-93.7
71961,34.6,-93.8
71962,34.0,-93.3
71964,34.41,-93.24
71965,34.67,-93.75
71968,34.5,-93.3
71969,34.68,-93.64
71970,34.7,-93.5
71971,34.3,-94.0
71972,34.39,-94.3
71973,34.3,-94.3
71998,34.126,-93.054
71999,34.127,-93.059
72001,35.07,-92.9
72002,34.7,-92.6
72003,34.4,-91.4
72004,34.3,-91.8
72005,35.56,-91.08
72006,35.2,-91.4
72007,35.0,-92.0
72010,35.3,-91.5
72011,34.52,-92.48
72012,35.1,-91.9
72013,35.5,-92.4
72014,35.43,-91.11
72015,34.5,-92.6
72016,35.0,-92.7
72017,34.9,-91.4
72019,34.6,-92.7
72020,35.5,-91.5
72021,34.8,-91.2
72022,34.6,-92.49
72023,35.0,-92.1
72024,34.8,-91.7
72025,35.07,-93.03
72026,34.51,-91.29
72027,35.4,-92.6
72029,34.7,-91.3
72030,35.4,-92.7
72031,35.6,-92.6
72032,35.1,-92.4
72034,35.05,-92.5
72035,35.076,-92.459
72036,35.0,-91.2
72037,34.6,-91.9
72038,34.43,-91.22
72039,35.3,-92.4
72040,35.0,-91.6
72041,34.7,-91.5
72042,34.3,-91.3
72044,35.65,-92.15
72045,35.12,-92.04
72046,34.5,-91.9
72047,35.23,-92.22
72048,34.3,-91.1
72051,35.79,-92.3
72055,34.1,-91.4
72057,34.2,-92.3
72058,35.2,-92.4
72059,35.2,-91.4
72060,35.09,-91.63
72061,35.33,-92.31
72063,35.3,-92.8
72064,34.8,-91.6
72065,34.5,-92.3
72067,35.6,-92.2
72068,35.195,-91.71
72069,34.5,-91.2
72070,35.0,-92.7
72072,34.52,-91.75
72073,34.4,-91.7
72074,35.054,-91.124
72076,34.9,-92.1
72079,34.4,-92.19
72080,35.5,-92.8
72081,35.4,-91.7
72082,35.24,-91.67
72083,34.61,-92.02
72084,34.2,-92.6
72085,35.364,-91.829
72086,34.8,-91.9
72087,34.6,-92.8
72088,35.61,-92.26
72099,34.9,-92.14
72101,35.2,-91.1
72102,35.14,-91.83
72103,34.6,-92.4
72104,34.3,-92.9
72106,34.9,-92.4
72107,35.15,-92.55
72108,34.9,-91.2
72110,35.2,-92.8
72111,35.2,-92.1
72112,35.6,-91.2
72113,34.87,-92.4
72114,34.77,-92.26
72116,34.81,-92.24
72117,34.77,-92.15
72118,34.85,-92.33
72119,34.77,-92.26
72120,34.9,-92.3
72121,35.4,-91.8
72122,34.8,-92.8
72123,35.26,-91.23
72125,35.05,-92.79
72126,34.9,-92.9
72127,35.2,-92.6
72128,34.32,-92.63
72129,34.3,-92.5
72130,35.66,-92.07
72131,35.4,-92.2
72132,34.4,-92.2
72134,34.6,-91.4
72135,34.9,-92.6
72136,35.24,-92.02
72137,35.3,-92.0
72139,35.363,-91.505
72140,34.35,-91.15
72141,35.5,-92.7
72142,34.7,-92.1
72143,35.2,-91.7
72149,35.247,-91.727
72150,34.3,-92.4
72152,34.35,-91.98
72153,35.6,-92.3
72156,35.28,-92.68
72157,35.3,-92.6
72160,34.4,-91.5
72165,35.58,-91.47
72166,34.1,-91.2
72167,34.4,-92.7
72168,34.4,-92.0
72169,35.6,-91.2
72170,34.59,-91.42
72173,35.1,-92.2
72175,34.36,-91.77
72176,34.99,-91.89
72179,35.5,-91.87
72181,35.16,-92.45
72201,34.75,-92.28
72202,34.76,-92.29
72204,34.71,-92.36
72205,34.74,-92.35
72206,34.6,-92.3
72207,34.78,-92.34
72209,34.67,-92.36
72210,34.7,-92.5
72211,34.75,-92.42
72212,34.79,-92.41
72223,34.8,-92.5
72227,34.78,-92.37
72301,35.1,-90.2
72311,34.67,-90.98
72315,35.8,-89.9
72320,34.8,-90.5
72321,35.8,-90.0
72322,35.1,-90.9
72324,35.4,-90.8
72325,35.316,-90.232
72326,35.1,-90.9
72327,35.2,-90.3
72328,34.17,-90.95
72329,35.58,-90.01
72330,35.59,-90.21
72331,35.3,-90.5
72332,35.0,-90.3
72333,34.3,-90.9
72335,35.0,-90.7
72338,35.46,-90.19
72339,35.413,-90.276
72340,34.95,-91.02
72341,34.9,-90.75
72342,34.4,-90.8
72346,35.1,-90.5
72347,35.4,-91.0
72348,35.0,-90.4
72350,35.5,-90.1
72351,35.672,-90.094
72353,34.3,-90.9
72354,35.6,-90.3
72355,34.6,-90.7
72358,35.78,-89.92
72359,35.01,-90.72
72360,34.8,-90.8
72364,35.2,-90.2
72365,35.6,-90.5
72366,34.5,-90.9
72367,34.2,-91.0
72368,34.8,-91.0
72370,35.7,-90.1
72372,35.0,-90.9
72373,35.3,-90.6
72374,34.6,-90.8
72376,35.1,-90.3
72377,35.67,-90.35
72379,34.0,-91.0
72383,34.5,-91.0
72384,35.4,-90.2
72386,35.5,-90.4
72389,34.389,-90.826
72390,34.56,-90.69
72392,35.0,-91.1
72394,35.0,-90.6
72395,35.6,-90.0
72396,35.2,-90.8
72401,35.9,-90.6
72404,35.8,-90.8
72410,36.0,-91.1
72411,35.74,-90.58
72412,36.1,-90.7
72413,36.3,-90.8
72414,35.82,-90.36
72415,36.1,-91.2
72416,36.0,-90.8
72417,35.91,-90.55
72419,35.8,-90.4
72421,35.8,-91.0
72422,36.4,-90.5
72424,36.38,-90.74
72425,36.2,-90.7
72426,35.856,-90.042
72427,35.8,-91.0
72428,35.74,-90.21
72429,35.5,-90.9
72430,36.34,-90.17
72431,35.6,-91.2
72432,35.6,-90.7
72433,36.02,-91.03
72434,36.2,-91.2
72435,36.3,-90.5
72436,36.2,-90.5
72437,35.8,-90.4
72438,35.9,-90.2
72440,36.0,-91.24
72441,36.26,-90.391
72442,35.8,-90.2
72443,36.2,-90.4
72444,36.4,-90.9
72445,35.9744,-91.0277
72447,35.9,-90.3
72449,36.169,-90.813
72450,36.1,-90.5
72453,36.3,-90.7
72454,36.4,-90.2
72455,36.3,-91.1
72456,36.45,-90.33
72457,36.08,-91.05
72458,36.05,-91.17
72459,36.3,-91.3
72460,36.3,-91.1
72461,36.2,-90.3
72462,36.3,-90.8
72464,36.454,-90.14
72466,36.1,-91.3
72467,35.84,-90.67
72469,36.0,-91.3
72470,36.4,-90.7
72471,35.82,-91.13
72472,35.6,-90.5
72473,35.8,-91.2
72476,36.0,-90.9
72478,36.4,-91.1
72479,35.6,-90.9
72482,36.3,-91.4
72501,35.8,-91.7
72512,36.22,-91.75
72513,36.2,-91.6
72515,36.29,-92.03
72517,36.13,-91.97
72519,36.2,-92.2
72520,36.39,-91.72
72521,36.0,-91.6
72522,35.81,-91.46
72523,35.64,-91.86
72524,35.8,-91.3
72526,35.879,-91.766
72527,35.73,-91.7
72528,36.22,-92.13
72529,36.3,-91.57
72530,35.6,-92.0
72531,36.32,-92.15
72532,36.1,-91.6
72533,36.0,-92.2
72534,35.6,-91.7
72536,36.15,-91.76
72537,36.44,-92.24
72538,36.43,-92.1
72539,36.33,-91.71
72540,35.93,-91.91
72542,36.3,-91.5
72543,35.4,-92.0
72544,36.42,-92.2
72546,35.58,-91.95
72550,35.71,-91.77
72553,35.726,-91.494
72554,36.4,-91.5
72555,35.77,-91.88
72556,36.0,-92.0
72560,35.9,-92.1
72561,35.9,-91.8
72562,35.7,-91.4
72564,35.6,-91.46
72565,36.21,-91.9
72566,36.19,-92.1
72567,35.83,-91.89
72568,35.6,-91.6
72569,36.1,-91.4
72571,35.64,-91.54
72572,35.92,-91.3
72573,36.07,-91.78
72576,36.4,-91.9
72577,36.0,-91.7
72578,36.44,-91.88
72579,35.8,-91.4
72581,35.55,-91.97
72583,36.4,-92.0
72584,36.14,-91.85
72585,36.2,-92.02
72587,36.23,-91.85
72601,36.2,-93.1
72611,36.2,-93.3
72616,36.3,-93.6
72617,36.1,-92.3
72619,36.37,-92.59
72623,36.45,-92.33
72624,36.08,-93.3
72626,36.31,-92.54
72628,35.9,-93.3
72629,35.72,-92.56
72630,36.4,-93.0
72631,36.4,-93.8
72632,36.4,-93.8
72633,36.1,-92.9
72634,36.2,-92.5
72635,36.31,-92.48
72636,36.0,-92.8
72638,36.3,-93.4
72639,36.01,-92.5
72640,36.04,-93.07
72641,36.0,-93.2
72642,36.37,-92.55
72644,36.4,-93.0
72645,35.8,-92.6
72648,36.1,-93.2
72650,35.9,-92.7
72651,36.38,-92.48
72653,36.3,-92.4
72655,35.9,-93.1
72658,36.2,-92.3
72660,36.48,-93.37
72661,36.45,-92.59
72662,36.4,-93.2
72663,35.95,-92.34
72666,35.918,-93.235
72668,36.4,-92.7
72669,36.06,-92.9
72670,36.05,-93.4
72672,36.254,-92.847
72675,36.0,-92.8
72677,36.3,-92.7
72679,35.7,-92.82
72680,35.9,-92.3
72682,36.14,-92.74
72683,35.93,-93.12
72685,36.05,-93.0
72686,35.7,-92.9
72687,36.3,-92.7
72701,36.0,-94.1
72703,36.1,-94.1
72704,36.1,-94.3
72712,36.3,-94.3
72714,36.46,-94.22
72715,36.46,-94.3
72717,35.8,-94.4
72718,36.27,-94.22
72719,36.37,-94.29
72721,35.84,-93.77
72722,36.3,-94.5
72727,35.9,-93.9
72729,35.8,-94.47
72730,36.03,-94.27
72732,36.4,-94.0
72734,36.3,-94.4
72736,36.4,-94.5
72738,36.1,-93.9
72739,36.43,-94.33
72740,36.1,-93.7
72742,36.0,-93.5
72744,36.0,-94.4
72745,36.2,-94.1
72747,36.38,-94.58
72749,35.87,-94.44
72751,36.46,-94.12
72752,35.8,-93.6
72753,35.9,-94.3
72756,36.3,-94.0
72758,36.3,-94.1
72760,35.82,-93.72
72761,36.2,-94.5
72762,36.19,-94.24
72764,36.2,-94.0
72768,36.5,-94.5
72769,36.02,-94.49
72773,36.01,-93.85
72774,35.9,-94.2
72776,35.9,-93.7
72801,35.28,-93.14
72802,35.3,-93.1
72821,35.44,-93.74
72823,35.3,-92.9
72824,35.1,-93.4
72826,35.14,-93.68
72827,34.8,-93.6
72828,34.92,-93.52
72830,35.5,-93.5
72832,35.43,-93.64
72833,35.1,-93.4
72834,35.2,-93.2
72835,35.27,-93.35
72837,35.5,-93.1
72838,34.9,-93.64
72839,35.6,-93.3
72840,35.45,-93.63
72841,34.86,-93.77
72842,35.1,-93.6
72843,35.6,-92.9
72845,35.38,-93.37
72846,35.5,-93.3
72847,35.37,-93.27
72851,35.27,-93.45
72852,35.7,-93.6
72853,35.0,-93.2
72854,35.7,-93.5
72855,35.3,-93.7
72856,35.74,-93.03
72857,34.9,-93.3
72858,35.2,-93.0
72860,34.9,-93.5
72863,35.4,-93.6
72865,35.31,-93.58
72901,35.36,-94.41
72903,35.35,-94.35
72904,35.41,-94.38
72908,35.31,-94.41
72916,35.27,-94.37
72921,35.5,-94.2
72923,35.32,-94.29
72926,34.7,-94.0
72927,35.1,-93.9
72928,35.29,-93.92
72930,35.4,-94.0
72932,35.6,-94.38
72933,35.3,-94.0
72934,35.7,-94.3
72935,35.49,-94.13
72936,35.2,-94.2
72937,35.1,-94.4
72938,35.0,-94.4
72940,35.1,-94.2
72941,35.4,-94.2
