Zip Code,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Total No HS Diploma,Total HS Diploma,Total Some College,Total College Degrees,Degree Rate,Average Student Debt,Total educational attainment over 25,Lat,Lng
29596,2471,40.4,25000,16512,738,29.86645083,475,698,290,287,16.4,,1750,34.73,-79.84
42715,359,56.1,31979,16040,159,44.28969359,86,70,53,41,16.4,,250,36.95,-85.39
71024,1522,38.1,27266,17587,485,31.86596583,248,382,206,164,16.4,,1000,32.5,-93.2
78057,822,43.2,44189,19196,188,22.87104623,237,66,166,92,16.39928699,,561,29,-99
16950,3427,45.4,38045,19830,603,17.59556463,457,1242,381,408,16.39871383,,2488,41.9,-77.5
35654,8195,37.3,38032,18752,1615,19.7071385,1767,1748,1109,907,16.39848129,,5531,34.5,-87.6
15870,1345,44.8,50139,24797,93,6.914498141,76,624,131,163,16.39839034,,994,41.6,-78.6
47833,1510,32.5,31708,16058,271,17.94701987,185,353,237,152,16.3969795,,927,39.36,-86.97
45340,708,41.4,62917,25105,78,11.01694915,57,265,91,81,16.39676113,,494,40.36,-84.06
45205,20678,29.8,29097,13380,8737,42.25263565,3561,4245,2254,1973,16.39657608,,12033,39.11,-84.58
77530,30368,28.9,44786,17963,7800,25.68493151,4701,6236,3137,2760,16.39539028,,16834,29.78,-95.11
21650,69,48.4,26750,64594,0,0,0,38,13,10,16.39344262,,61,39.32,-75.81
36790,80,69.2,63611,23869,0,0,10,30,11,10,16.39344262,,61,32.74,-86.94
64622,621,36.2,54063,22637,149,23.99355878,66,182,58,60,16.39344262,,366,39.5,-93.5
77374,577,27.4,67500,20382,43,7.452339688,56,103,96,50,16.39344262,,305,30.41,-94.64
16401,6718,40.8,49663,16659,600,8.931229533,802,2752,787,851,16.39060092,,5192,41.9,-80.4
34753,5248,29.3,42074,13241,926,17.64481707,891,1090,529,492,16.38907395,,3002,28.58,-81.9
87121,75581,28.2,42100,15720,17273,22.85362723,11517,14291,9369,6895,16.38857197,,42072,35,-106.9
45660,8557,39.3,34067,17584,2201,25.72163141,1331,2588,852,935,16.38626008,,5706,39,-83.4
33960,1077,51.4,24205,14650,444,41.22562674,344,278,118,145,16.38418079,,885,27.1,-81.4
67211,21303,32.1,30979,16044,5730,26.89762005,3290,4505,3484,2210,16.38372007,,13489,37.67,-97.32
43731,5792,37.4,36559,16960,1184,20.44198895,523,1948,724,626,16.38314577,,3821,39.7,-82
47433,4457,37.4,50726,21259,289,6.484182185,467,1457,582,491,16.38304972,,2997,39.3,-86.6
48089,29960,33.9,35165,16509,7462,24.90654206,3913,7837,4091,3103,16.37985642,,18944,42.47,-83
